pdist	gdist	derEHH	ancEHH	EHH
-1400713	-0.610878	0.003333	0.000452	0.000478
-1400688	-0.610861	0.003333	0.000452	0.000478
-1400575	-0.610785	0.003333	0.000452	0.000478
-1400439	-0.610694	0.003333	0.000452	0.000478
-1400177	-0.610514	0.003333	0.000452	0.000478
-1399831	-0.610275	0.003333	0.000452	0.000478
-1399510	-0.610053	0.003333	0.000452	0.000478
-1399498	-0.610045	0.003333	0.000452	0.000478
-1399061	-0.609630	0.003333	0.000452	0.000478
-1399035	-0.609530	0.003333	0.000452	0.000478
-1398262	-0.606358	0.003333	0.000452	0.000478
-1397432	-0.602260	0.003333	0.000452	0.000478
-1397108	-0.600660	0.003333	0.000452	0.000478
-1396791	-0.598939	0.003333	0.000452	0.000478
-1396410	-0.596870	0.003333	0.000452	0.000478
-1396323	-0.596431	0.003333	0.000452	0.000478
-1396231	-0.596075	0.003333	0.000452	0.000478
-1395868	-0.594940	0.003333	0.000452	0.000478
-1395833	-0.594830	0.003333	0.000452	0.000478
-1395396	-0.593461	0.003333	0.000452	0.000478
-1395239	-0.592943	0.003333	0.000452	0.000478
-1394890	-0.591650	0.003333	0.000452	0.000478
-1394610	-0.590565	0.003333	0.000452	0.000478
-1394393	-0.589271	0.003333	0.000452	0.000478
-1394082	-0.585659	0.003333	0.000452	0.000478
-1393827	-0.582403	0.003333	0.000452	0.000478
-1393790	-0.581931	0.003333	0.000452	0.000478
-1392711	-0.568159	0.003333	0.000452	0.000478
-1392377	-0.564464	0.003333	0.000452	0.000478
-1392269	-0.564092	0.003333	0.000452	0.000478
-1392093	-0.563486	0.003333	0.000452	0.000478
-1391913	-0.562866	0.003333	0.000452	0.000478
-1391745	-0.562288	0.003333	0.000452	0.000478
-1391556	-0.561637	0.003333	0.000452	0.000478
-1391554	-0.561630	0.006667	0.000452	0.000717
-1391514	-0.561492	0.006667	0.000452	0.000717
-1391373	-0.561054	0.006667	0.000452	0.000717
-1391369	-0.561041	0.006667	0.000452	0.000717
-1391284	-0.560777	0.006667	0.000452	0.000717
-1391283	-0.560774	0.006667	0.000452	0.000717
-1390761	-0.559688	0.006667	0.000452	0.000717
-1390459	-0.559319	0.006667	0.000452	0.000717
-1390124	-0.558910	0.006667	0.000452	0.000717
-1390047	-0.558829	0.006667	0.000452	0.000717
-1389689	-0.558502	0.006667	0.000452	0.000717
-1389602	-0.558423	0.006667	0.000452	0.000717
-1389398	-0.558380	0.006667	0.000452	0.000717
-1389288	-0.558357	0.006667	0.000452	0.000717
-1389261	-0.558351	0.006667	0.000452	0.000717
-1389113	-0.558319	0.006667	0.000452	0.000717
-1389014	-0.558299	0.006667	0.000452	0.000717
-1388952	-0.558287	0.006667	0.000452	0.000717
-1388773	-0.558251	0.006667	0.000452	0.000717
-1388170	-0.558131	0.006667	0.000452	0.000717
-1387997	-0.558097	0.006667	0.000452	0.000717
-1387811	-0.558060	0.006667	0.000452	0.000717
-1387721	-0.558042	0.006667	0.000452	0.000717
-1387618	-0.558021	0.006667	0.000452	0.000717
-1387516	-0.558001	0.006667	0.000452	0.000717
-1387328	-0.557964	0.006667	0.000452	0.000717
-1387117	-0.557921	0.006667	0.000452	0.000717
-1386903	-0.557878	0.006667	0.000452	0.000717
-1386690	-0.557826	0.006667	0.000452	0.000717
-1386439	-0.557764	0.006667	0.000452	0.000717
-1386431	-0.557762	0.006667	0.000452	0.000717
-1386225	-0.557521	0.006667	0.000452	0.000717
-1386110	-0.557342	0.006667	0.000452	0.000717
-1386016	-0.557050	0.006667	0.000452	0.000717
-1386007	-0.557022	0.006667	0.000452	0.000717
-1385787	-0.556339	0.006667	0.000452	0.000717
-1385441	-0.555825	0.006667	0.000452	0.000717
-1385155	-0.555683	0.006667	0.000452	0.000717
-1384299	-0.555512	0.006667	0.000452	0.000717
-1384122	-0.555477	0.006667	0.000452	0.000717
-1383768	-0.555406	0.006667	0.000452	0.000717
-1383524	-0.555357	0.006667	0.000452	0.000717
-1382953	-0.555243	0.006667	0.000452	0.000717
-1382808	-0.555214	0.006667	0.000452	0.000717
-1382783	-0.555209	0.006667	0.000452	0.000717
-1382717	-0.555196	0.006667	0.000452	0.000717
-1382679	-0.555188	0.006667	0.000452	0.000717
-1382668	-0.555186	0.006667	0.000452	0.000717
-1382648	-0.555182	0.006667	0.000452	0.000717
-1382624	-0.555177	0.006667	0.000452	0.000717
-1382432	-0.555138	0.006667	0.000452	0.000717
-1382335	-0.555118	0.006667	0.000452	0.000717
-1382078	-0.555067	0.006667	0.000452	0.000717
-1381996	-0.555050	0.006667	0.000452	0.000717
-1381884	-0.555027	0.006667	0.000452	0.000717
-1381696	-0.554989	0.006667	0.000452	0.000717
-1381695	-0.554989	0.006667	0.000452	0.000717
-1381405	-0.554931	0.006667	0.000452	0.000717
-1381201	-0.554890	0.006667	0.000452	0.000717
-1381047	-0.554859	0.006667	0.000452	0.000717
-1381002	-0.554850	0.006667	0.000452	0.000717
-1380592	-0.554767	0.006667	0.000452	0.000717
-1380131	-0.554674	0.006667	0.000452	0.000717
-1380118	-0.554671	0.006667	0.000452	0.000717
-1379554	-0.554557	0.006667	0.000452	0.000717
-1379133	-0.554471	0.006667	0.000452	0.000717
-1379116	-0.554468	0.006667	0.000452	0.000717
-1377449	-0.554130	0.006667	0.000452	0.000717
-1377396	-0.554119	0.006667	0.000452	0.000717
-1377062	-0.554052	0.006667	0.000452	0.000717
-1376640	-0.553966	0.006667	0.000452	0.000717
-1376571	-0.553953	0.006667	0.000452	0.000717
-1375874	-0.553811	0.006667	0.000452	0.000717
-1375639	-0.553764	0.006667	0.000452	0.000717
-1375339	-0.553703	0.006667	0.000452	0.000717
-1375140	-0.553663	0.006667	0.000452	0.000717
-1373794	-0.553391	0.006667	0.000452	0.000717
-1373083	-0.553247	0.006667	0.000452	0.000717
-1373069	-0.553244	0.006667	0.000452	0.000717
-1372402	-0.553108	0.006667	0.000452	0.000717
-1371838	-0.552986	0.006667	0.000452	0.000717
-1371505	-0.552910	0.006667	0.000452	0.000717
-1371459	-0.552899	0.006667	0.000452	0.000717
-1371378	-0.552878	0.006667	0.000452	0.000717
-1371362	-0.552870	0.006667	0.000452	0.000717
-1371247	-0.552816	0.006667	0.000452	0.000717
-1371181	-0.552202	0.006667	0.000452	0.000717
-1371013	-0.550387	0.006667	0.000452	0.000717
-1370963	-0.549847	0.006667	0.000452	0.000717
-1369919	-0.538568	0.006667	0.000452	0.000717
-1369486	-0.534249	0.006667	0.000452	0.000717
-1369355	-0.532942	0.006667	0.000452	0.000717
-1368328	-0.530578	0.006667	0.000452	0.000717
-1368155	-0.530183	0.006667	0.000452	0.000717
-1368012	-0.529955	0.006667	0.000452	0.000717
-1367985	-0.529947	0.006667	0.000452	0.000717
-1367380	-0.529775	0.006667	0.000452	0.000717
-1366881	-0.529633	0.006667	0.000452	0.000717
-1366547	-0.529538	0.006667	0.000452	0.000717
-1365663	-0.529287	0.006667	0.000452	0.000717
-1365519	-0.529240	0.006667	0.000452	0.000717
-1365477	-0.529225	0.006667	0.000452	0.000717
-1365361	-0.529161	0.006667	0.000452	0.000717
-1365279	-0.529115	0.006667	0.000452	0.000717
-1365095	-0.529037	0.006667	0.000452	0.000717
-1364899	-0.528969	0.006667	0.000452	0.000717
-1364842	-0.528949	0.006667	0.000452	0.000717
-1364083	-0.528677	0.006667	0.000452	0.000717
-1363914	-0.528615	0.006667	0.000452	0.000717
-1363887	-0.528605	0.006667	0.000452	0.000717
-1363506	-0.528465	0.006667	0.000452	0.000717
-1363376	-0.528417	0.006667	0.000452	0.000717
-1363276	-0.528380	0.006667	0.000452	0.000717
-1363003	-0.528277	0.006667	0.000452	0.000717
-1362946	-0.528256	0.006667	0.000452	0.000717
-1362843	-0.528217	0.006667	0.000452	0.000717
-1362719	-0.528170	0.006667	0.000452	0.000717
-1362450	-0.528069	0.006667	0.000452	0.000717
-1362115	-0.527942	0.006667	0.000452	0.000717
-1362099	-0.527936	0.006667	0.000452	0.000717
-1361975	-0.527888	0.006667	0.000452	0.000717
-1361880	-0.527852	0.006667	0.000452	0.000717
-1361863	-0.527846	0.006667	0.000452	0.000717
-1361859	-0.527844	0.006667	0.000452	0.000717
-1361780	-0.527813	0.006667	0.000452	0.000717
-1361694	-0.527780	0.006667	0.000452	0.000717
-1361429	-0.527677	0.006667	0.000452	0.000717
-1361343	-0.527643	0.006667	0.000452	0.000717
-1360681	-0.527383	0.006667	0.000452	0.000717
-1360510	-0.527316	0.006667	0.000452	0.000717
-1360122	-0.527164	0.006667	0.000452	0.000717
-1360108	-0.527158	0.006667	0.000452	0.000717
-1360061	-0.527140	0.006667	0.000452	0.000717
-1359512	-0.526923	0.006667	0.000452	0.000717
-1359349	-0.526858	0.006667	0.000452	0.000717
-1358990	-0.526715	0.006667	0.000452	0.000717
-1358408	-0.526481	0.006667	0.000452	0.000717
-1358398	-0.526476	0.006667	0.000452	0.000717
-1358300	-0.526437	0.006667	0.000452	0.000717
-1358084	-0.526350	0.006667	0.000452	0.000717
-1357882	-0.526269	0.006667	0.000452	0.000717
-1357800	-0.526236	0.006667	0.000452	0.000717
-1357724	-0.526205	0.006667	0.000452	0.000717
-1356826	-0.525843	0.010000	0.000452	0.000956
-1356623	-0.525782	0.010000	0.000452	0.000956
-1356605	-0.525777	0.010000	0.000452	0.000956
-1355817	-0.525542	0.010000	0.000452	0.000956
-1355788	-0.525523	0.010000	0.000452	0.000956
-1355571	-0.525260	0.010000	0.000452	0.000956
-1355383	-0.524668	0.010000	0.000452	0.000956
-1354773	-0.522748	0.010000	0.000452	0.000956
-1354692	-0.522493	0.010000	0.000452	0.000956
-1354619	-0.522354	0.010000	0.000452	0.000956
-1354369	-0.522081	0.010000	0.000452	0.000956
-1354053	-0.521786	0.010000	0.000452	0.000956
-1353711	-0.521522	0.010000	0.000452	0.000956
-1353071	-0.521332	0.010000	0.000452	0.000956
-1352950	-0.521284	0.010000	0.000452	0.000956
-1352931	-0.521270	0.010000	0.000452	0.000956
-1352469	-0.520932	0.010000	0.000452	0.000956
-1352066	-0.520638	0.010000	0.000452	0.000956
-1351964	-0.520571	0.010000	0.000452	0.000956
-1351807	-0.520469	0.010000	0.000452	0.000956
-1351717	-0.520428	0.010000	0.000452	0.000956
-1351678	-0.520408	0.010000	0.000452	0.000956
-1351573	-0.520364	0.010000	0.000452	0.000956
-1351417	-0.520298	0.010000	0.000452	0.000956
-1351363	-0.520274	0.010000	0.000452	0.000956
-1351214	-0.520208	0.010000	0.000452	0.000956
-1350984	-0.520105	0.010000	0.000452	0.000956
-1350908	-0.520072	0.010000	0.000452	0.000956
-1350350	-0.519823	0.010000	0.000452	0.000956
-1350289	-0.519796	0.010000	0.000452	0.000956
-1350007	-0.519666	0.010000	0.000452	0.000956
-1349846	-0.519571	0.010000	0.000452	0.000956
-1349365	-0.519025	0.010000	0.000452	0.000956
-1349195	-0.518799	0.010000	0.000452	0.000956
-1349013	-0.518558	0.010000	0.000452	0.000956
-1348729	-0.518181	0.010000	0.000452	0.000956
-1348581	-0.517984	0.010000	0.000452	0.000956
-1348452	-0.517894	0.010000	0.000452	0.000956
-1348024	-0.517746	0.010000	0.000452	0.000956
-1347749	-0.517658	0.010000	0.000452	0.000956
-1347363	-0.517612	0.010000	0.000452	0.000956
-1347360	-0.517612	0.010000	0.000452	0.000956
-1347057	-0.517576	0.010000	0.000452	0.000956
-1347056	-0.517576	0.010000	0.000452	0.000956
-1346915	-0.517559	0.010000	0.000452	0.000956
-1346883	-0.517555	0.010000	0.000452	0.000956
-1346623	-0.517525	0.010000	0.000452	0.000956
-1346608	-0.517523	0.010000	0.000452	0.000956
-1346601	-0.517522	0.010000	0.000452	0.000956
-1346576	-0.517519	0.010000	0.000452	0.000956
-1346551	-0.517516	0.010000	0.000452	0.000956
-1346543	-0.517515	0.010000	0.000452	0.000956
-1346520	-0.517512	0.010000	0.000452	0.000956
-1346276	-0.517483	0.010000	0.000452	0.000956
-1346155	-0.517469	0.010000	0.000452	0.000956
-1346113	-0.517464	0.010000	0.000452	0.000956
-1346087	-0.517461	0.010000	0.000452	0.000956
-1346076	-0.517460	0.010000	0.000452	0.000956
-1345573	-0.517401	0.010000	0.000452	0.000956
-1345571	-0.517401	0.010000	0.000452	0.000956
-1345283	-0.517367	0.010000	0.000452	0.000956
-1344750	-0.517305	0.010000	0.000452	0.000956
-1344630	-0.517291	0.010000	0.000452	0.000956
-1344506	-0.517277	0.010000	0.000452	0.000956
-1343902	-0.517210	0.010000	0.000452	0.000956
-1343757	-0.517194	0.010000	0.000452	0.000956
-1343657	-0.517183	0.010000	0.000452	0.000956
-1343422	-0.517157	0.010000	0.000452	0.000956
-1343090	-0.517120	0.010000	0.000452	0.000956
-1342952	-0.517105	0.010000	0.000452	0.000956
-1342937	-0.517103	0.010000	0.000452	0.000956
-1342092	-0.517010	0.010000	0.000452	0.000956
-1341997	-0.517000	0.010000	0.000452	0.000956
-1341778	-0.516976	0.010000	0.000452	0.000956
-1341742	-0.516972	0.010000	0.000452	0.000956
-1341698	-0.516966	0.010000	0.000452	0.000956
-1341657	-0.516961	0.010000	0.000452	0.000956
-1341399	-0.516914	0.010000	0.000452	0.000956
-1341367	-0.516879	0.010000	0.000452	0.000956
-1340792	-0.515897	0.010000	0.000452	0.000956
-1340646	-0.515777	0.010000	0.000452	0.000956
-1340397	-0.515579	0.010000	0.000452	0.000956
-1340280	-0.515486	0.010000	0.000452	0.000956
-1340142	-0.515377	0.010000	0.000452	0.000956
-1340118	-0.515358	0.010000	0.000452	0.000956
-1339816	-0.515139	0.010000	0.000452	0.000956
-1339733	-0.515079	0.010000	0.000452	0.000956
-1339731	-0.515077	0.010000	0.000452	0.000956
-1339677	-0.515038	0.010000	0.000452	0.000956
-1339634	-0.515023	0.010000	0.000452	0.000956
-1339632	-0.515023	0.010000	0.000452	0.000956
-1339188	-0.515002	0.010000	0.000452	0.000956
-1338613	-0.514975	0.010000	0.000452	0.000956
-1337902	-0.514220	0.010000	0.000452	0.000956
-1337443	-0.514196	0.010000	0.000452	0.000956
-1336520	-0.514148	0.010000	0.000452	0.000956
-1335947	-0.514118	0.010000	0.000452	0.000956
-1335737	-0.514107	0.010000	0.000452	0.000956
-1335585	-0.514099	0.010000	0.000452	0.000956
-1334735	-0.514053	0.010000	0.000452	0.000956
-1332845	-0.513946	0.010000	0.000452	0.000956
-1331702	-0.513879	0.010000	0.000452	0.000956
-1331269	-0.513854	0.010000	0.000452	0.000956
-1330911	-0.513833	0.010000	0.000452	0.000956
-1330445	-0.513803	0.010000	0.000452	0.000956
-1329882	-0.513487	0.010000	0.000452	0.000956
-1329766	-0.513422	0.010000	0.000452	0.000956
-1329375	-0.512268	0.010000	0.000452	0.000956
-1328613	-0.510020	0.010000	0.000452	0.000956
-1328221	-0.504825	0.010000	0.000452	0.000956
-1328176	-0.504229	0.010000	0.000452	0.000956
-1327894	-0.498893	0.010000	0.000452	0.000956
-1327519	-0.491797	0.010000	0.000452	0.000956
-1327419	-0.489905	0.010000	0.000452	0.000956
-1326735	-0.483335	0.010000	0.000452	0.000956
-1326384	-0.479964	0.010000	0.000452	0.000956
-1325520	-0.471665	0.016667	0.000452	0.001433
-1325216	-0.470484	0.016667	0.000452	0.001433
-1325128	-0.470142	0.016667	0.000452	0.001433
-1324998	-0.469637	0.016667	0.000452	0.001433
-1324819	-0.468945	0.016667	0.000452	0.001433
-1324624	-0.468192	0.016667	0.000452	0.001433
-1324614	-0.468153	0.016667	0.000452	0.001433
-1324345	-0.467114	0.016667	0.000452	0.001433
-1323934	-0.465526	0.016667	0.000452	0.001433
-1323581	-0.464163	0.016667	0.000452	0.001433
-1323373	-0.463359	0.016667	0.000452	0.001433
-1323014	-0.462287	0.016667	0.000452	0.001433
-1322974	-0.462189	0.016667	0.000452	0.001433
-1322916	-0.462086	0.016667	0.000452	0.001433
-1322204	-0.461396	0.016667	0.000452	0.001433
-1321551	-0.460764	0.016667	0.000452	0.001433
-1321517	-0.460731	0.016667	0.000452	0.001433
-1321472	-0.460688	0.016667	0.000452	0.001433
-1321403	-0.460621	0.016667	0.000452	0.001433
-1321241	-0.460464	0.016667	0.000452	0.001433
-1320738	-0.459977	0.016667	0.000452	0.001433
-1320514	-0.459727	0.016667	0.000452	0.001433
-1320277	-0.459462	0.016667	0.000452	0.001433
-1320203	-0.459319	0.016667	0.000452	0.001433
-1320146	-0.459202	0.016667	0.000452	0.001433
-1319912	-0.458438	0.016667	0.000452	0.001433
-1319739	-0.457873	0.016667	0.000452	0.001433
-1319675	-0.457652	0.016667	0.000452	0.001433
-1319591	-0.457363	0.016667	0.000452	0.001433
-1319420	-0.456773	0.016667	0.000452	0.001433
-1318431	-0.452413	0.016667	0.000452	0.001433
-1318199	-0.451896	0.016667	0.000452	0.001433
-1315726	-0.451139	0.016667	0.000452	0.001433
-1315158	-0.450967	0.016667	0.000452	0.001433
-1314737	-0.450840	0.016667	0.000452	0.001433
-1314570	-0.450790	0.016667	0.000452	0.001433
-1309939	-0.447559	0.016667	0.000452	0.001433
-1309790	-0.447428	0.016667	0.000452	0.001433
-1307926	-0.446536	0.016667	0.000452	0.001433
-1307794	-0.446469	0.016667	0.000452	0.001433
-1307791	-0.446467	0.016667	0.000452	0.001433
-1307767	-0.446450	0.016667	0.000452	0.001433
-1307732	-0.446421	0.016667	0.000452	0.001433
-1307315	-0.445988	0.016667	0.000452	0.001433
-1307123	-0.445789	0.016667	0.000452	0.001433
-1305101	-0.445115	0.016667	0.000452	0.001433
-1304948	-0.445064	0.016667	0.000452	0.001433
-1304782	-0.445008	0.016667	0.000452	0.001433
-1304506	-0.444916	0.016667	0.000452	0.001433
-1303142	-0.444461	0.016667	0.000452	0.001433
-1302959	-0.444405	0.016667	0.000452	0.001433
-1302824	-0.444364	0.016667	0.000452	0.001433
-1302723	-0.444334	0.016667	0.000452	0.001433
-1302560	-0.444284	0.016667	0.000452	0.001433
-1301285	-0.443942	0.016667	0.000452	0.001433
-1300221	-0.443657	0.016667	0.000452	0.001433
-1299564	-0.443481	0.016667	0.000452	0.001433
-1297510	-0.442935	0.016667	0.000452	0.001433
-1297458	-0.442915	0.016667	0.000452	0.001433
-1297145	-0.442886	0.016667	0.000452	0.001433
-1290918	-0.442617	0.016667	0.000452	0.001433
-1290145	-0.442592	0.016667	0.000452	0.001433
-1285916	-0.442453	0.016667	0.000452	0.001433
-1284799	-0.442416	0.016667	0.000452	0.001433
-1282944	-0.442355	0.016667	0.000452	0.001433
-1281988	-0.442323	0.016667	0.000452	0.001433
-1281799	-0.442317	0.016667	0.000452	0.001433
-1280540	-0.442275	0.016667	0.000452	0.001433
-1279797	-0.442251	0.016667	0.000452	0.001433
-1279732	-0.442240	0.016667	0.000452	0.001433
-1279242	-0.442063	0.016667	0.000452	0.001433
-1277899	-0.441645	0.020000	0.000452	0.001672
-1277595	-0.441639	0.020000	0.000452	0.001672
-1276296	-0.441613	0.020000	0.000452	0.001672
-1275354	-0.441582	0.020000	0.000452	0.001672
-1275162	-0.441499	0.020000	0.000452	0.001672
-1275094	-0.441469	0.020000	0.000452	0.001672
-1275023	-0.440874	0.020000	0.000452	0.001672
-1271653	-0.410590	0.023333	0.000452	0.001911
-1271460	-0.408794	0.023333	0.000452	0.001911
-1271390	-0.407939	0.023333	0.000452	0.001911
-1270400	-0.395847	0.023333	0.000452	0.001911
-1270011	-0.391095	0.023333	0.000452	0.001911
-1267811	-0.363749	0.023333	0.000452	0.001911
-1267531	-0.362541	0.023333	0.000452	0.001911
-1267451	-0.362392	0.023333	0.000452	0.001911
-1266397	-0.361117	0.023333	0.000452	0.001911
-1266260	-0.360951	0.023333	0.000452	0.001911
-1266199	-0.360872	0.023333	0.000452	0.001911
-1265941	-0.360499	0.023333	0.000452	0.001911
-1265614	-0.360005	0.023333	0.000452	0.001911
-1265361	-0.359622	0.023333	0.000452	0.001911
-1264717	-0.358648	0.023333	0.000452	0.001911
-1263657	-0.357821	0.023333	0.000452	0.001911
-1263592	-0.357770	0.023333	0.000452	0.001911
-1263542	-0.357731	0.023333	0.000452	0.001911
-1263090	-0.357534	0.023333	0.000452	0.001911
-1260766	-0.356696	0.023333	0.000452	0.001911
-1259447	-0.356219	0.023333	0.000452	0.001911
-1257142	-0.355387	0.023333	0.000452	0.001911
-1256887	-0.355295	0.023333	0.000452	0.001911
-1255468	-0.354304	0.023333	0.000452	0.001911
-1254809	-0.354102	0.023333	0.000452	0.001911
-1254565	-0.354027	0.023333	0.000452	0.001911
-1253179	-0.353601	0.023333	0.000452	0.001911
-1252594	-0.353421	0.023333	0.000452	0.001911
-1252300	-0.353398	0.023333	0.000452	0.001911
-1251448	-0.353331	0.023333	0.000452	0.001911
-1251149	-0.353319	0.023333	0.000452	0.001911
-1250946	-0.353310	0.023333	0.000452	0.001911
-1250353	-0.353289	0.023333	0.000452	0.001911
-1248230	-0.353219	0.023333	0.000452	0.001911
-1247616	-0.353201	0.023333	0.000452	0.001911
-1247379	-0.353194	0.023333	0.000452	0.001911
-1247156	-0.353188	0.023333	0.000452	0.001911
-1246146	-0.353159	0.023333	0.000452	0.001911
-1245812	-0.353149	0.023333	0.000452	0.001911
-1245670	-0.353145	0.023333	0.000452	0.001911
-1245066	-0.353129	0.023333	0.000452	0.001911
-1244781	-0.353121	0.023333	0.000452	0.001911
-1240995	-0.353019	0.023333	0.000452	0.001911
-1239556	-0.352980	0.023333	0.000452	0.001911
-1239021	-0.352965	0.023333	0.000452	0.001911
-1238599	-0.352954	0.023333	0.000452	0.001911
-1237995	-0.352937	0.023333	0.000452	0.001911
-1237230	-0.352916	0.023333	0.000452	0.001911
-1237219	-0.352916	0.023333	0.000452	0.001911
-1236492	-0.352896	0.023333	0.000452	0.001911
-1232579	-0.352790	0.023333	0.000452	0.001911
-1232491	-0.352788	0.023333	0.000452	0.001911
-1231163	-0.352751	0.023333	0.000452	0.001911
-1230952	-0.352746	0.023333	0.000452	0.001911
-1228466	-0.352678	0.023333	0.000452	0.001911
-1226986	-0.352637	0.023333	0.000452	0.001911
-1225737	-0.352601	0.023333	0.000452	0.001911
-1225147	-0.352583	0.023333	0.000452	0.001911
-1222650	-0.352501	0.023333	0.000452	0.001911
-1222177	-0.352485	0.023333	0.000452	0.001911
-1222070	-0.352481	0.023333	0.000452	0.001911
-1220412	-0.352418	0.023333	0.000452	0.001911
-1220390	-0.352417	0.023333	0.000452	0.001911
-1219454	-0.352381	0.023333	0.000452	0.001911
-1219423	-0.352380	0.023333	0.000452	0.001911
-1218861	-0.352355	0.023333	0.000452	0.001911
-1216170	-0.352240	0.023333	0.000452	0.001911
-1215541	-0.352210	0.023333	0.000452	0.001911
-1214247	-0.352110	0.023333	0.000452	0.001911
-1213929	-0.352085	0.023333	0.000452	0.001911
-1213303	-0.352037	0.023333	0.000452	0.001911
-1212788	-0.351997	0.023333	0.000452	0.001911
-1212145	-0.351549	0.023333	0.000452	0.001911
-1212020	-0.351459	0.023333	0.000452	0.001911
-1211993	-0.351456	0.023333	0.000452	0.001911
-1211913	-0.351445	0.023333	0.000452	0.001911
-1211082	-0.351340	0.023333	0.000452	0.001911
-1208330	-0.351144	0.023333	0.000452	0.001911
-1207312	-0.351088	0.023333	0.000452	0.001911
-1206773	-0.351060	0.023333	0.000452	0.001911
-1206130	-0.351026	0.023333	0.000452	0.001911
-1205452	-0.350991	0.023333	0.000452	0.001911
-1204510	-0.350944	0.023333	0.000452	0.001911
-1202256	-0.350830	0.023333	0.000452	0.001911
-1202045	-0.350820	0.023333	0.000452	0.001911
-1202024	-0.350819	0.023333	0.000452	0.001911
-1201761	-0.350807	0.023333	0.000452	0.001911
-1201366	-0.350789	0.023333	0.000452	0.001911
-1201359	-0.350789	0.023333	0.000452	0.001911
-1201341	-0.350788	0.023333	0.000452	0.001911
-1201296	-0.350786	0.023333	0.000452	0.001911
-1201291	-0.350786	0.023333	0.000452	0.001911
-1201242	-0.350784	0.023333	0.000452	0.001911
-1201055	-0.350775	0.023333	0.000452	0.001911
-1201010	-0.350773	0.023333	0.000452	0.001911
-1200672	-0.350758	0.023333	0.000452	0.001911
-1193769	-0.350447	0.023333	0.000452	0.001911
-1193681	-0.350441	0.023333	0.000452	0.001911
-1193423	-0.350412	0.023333	0.000452	0.001911
-1193061	-0.350372	0.023333	0.000452	0.001911
-1192919	-0.350356	0.023333	0.000452	0.001911
-1192628	-0.350324	0.023333	0.000452	0.001911
-1192414	-0.350300	0.023333	0.000452	0.001911
-1192310	-0.350288	0.023333	0.000452	0.001911
-1192242	-0.350281	0.023333	0.000452	0.001911
-1192069	-0.350262	0.023333	0.000452	0.001911
-1192056	-0.350260	0.023333	0.000452	0.001911
-1191796	-0.350231	0.023333	0.000452	0.001911
-1191794	-0.350231	0.023333	0.000452	0.001911
-1191630	-0.350205	0.023333	0.000452	0.001911
-1191301	-0.350152	0.023333	0.000452	0.001911
-1191189	-0.350134	0.023333	0.000452	0.001911
-1191169	-0.350131	0.023333	0.000452	0.001911
-1191101	-0.350120	0.023333	0.000452	0.001911
-1190909	-0.350089	0.023333	0.000452	0.001911
-1190870	-0.350083	0.023333	0.000452	0.001911
-1190719	-0.350059	0.023333	0.000452	0.001911
-1190562	-0.350034	0.023333	0.000452	0.001911
-1190240	-0.349982	0.023333	0.000452	0.001911
-1189945	-0.349935	0.023333	0.000452	0.001911
-1189645	-0.349887	0.023333	0.000452	0.001911
-1189576	-0.349876	0.023333	0.000452	0.001911
-1189488	-0.349862	0.023333	0.000452	0.001911
-1189432	-0.349853	0.023333	0.000452	0.001911
-1189360	-0.349841	0.023333	0.000452	0.001911
-1189286	-0.349829	0.023333	0.000452	0.001911
-1189244	-0.349822	0.023333	0.000452	0.001911
-1189152	-0.349808	0.023333	0.000452	0.001911
-1188899	-0.349767	0.023333	0.000452	0.001911
-1188856	-0.349761	0.023333	0.000452	0.001911
-1188822	-0.349755	0.023333	0.000452	0.001911
-1188777	-0.349748	0.023333	0.000452	0.001911
-1188414	-0.349690	0.023333	0.000452	0.001911
-1188261	-0.349665	0.023333	0.000452	0.001911
-1188236	-0.349661	0.023333	0.000452	0.001911
-1188230	-0.349661	0.023333	0.000452	0.001911
-1188057	-0.349633	0.023333	0.000452	0.001911
-1187967	-0.349618	0.023333	0.000452	0.001911
-1187836	-0.349597	0.023333	0.000452	0.001911
-1187726	-0.349580	0.023333	0.000452	0.001911
-1187721	-0.349579	0.023333	0.000452	0.001911
-1187093	-0.349478	0.023333	0.000452	0.001911
-1186973	-0.349459	0.023333	0.000452	0.001911
-1186885	-0.349445	0.023333	0.000452	0.001911
-1186691	-0.349414	0.023333	0.000452	0.001911
-1186580	-0.349396	0.023333	0.000452	0.001911
-1185816	-0.349274	0.023333	0.000452	0.001911
-1185558	-0.349232	0.023333	0.000452	0.001911
-1184871	-0.349122	0.023333	0.000452	0.001911
-1184274	-0.349027	0.023333	0.000452	0.001911
-1184014	-0.348985	0.023333	0.000452	0.001911
-1183389	-0.348885	0.023333	0.000452	0.001911
-1182811	-0.348793	0.023333	0.000452	0.001911
-1182033	-0.348668	0.023333	0.000452	0.001911
-1181869	-0.348642	0.023333	0.000452	0.001911
-1181259	-0.348544	0.023333	0.000452	0.001911
-1180665	-0.348449	0.023333	0.000452	0.001911
-1180597	-0.348438	0.023333	0.000452	0.001911
-1179649	-0.348286	0.023333	0.000452	0.001911
-1179095	-0.348197	0.023333	0.000452	0.001911
-1178669	-0.348129	0.023333	0.000452	0.001911
-1178044	-0.348029	0.023333	0.000452	0.001911
-1178030	-0.348027	0.023333	0.000452	0.001911
-1177942	-0.348013	0.023333	0.000452	0.001911
-1177286	-0.347908	0.023333	0.000452	0.001911
-1177202	-0.347894	0.023333	0.000452	0.001911
